id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
erJ1bvnh4Wdo31gHkxUTyg,best-pizza-and-brew-mira-mesa-san-diego,Best Pizza & Brew Mira Mesa,https://s3-media3.fl.yelpcdn.com/bphoto/0P0cOZ5OE3ESpfV1kYbzfw/o.jpg,False,https://www.yelp.com/biz/best-pizza-and-brew-mira-mesa-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,776,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,['delivery'],$,+18585669900,(858) 566-9900,939.4765831754174,32.91755667,-117.12607833,9172 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9172 Mira Mesa Blvd', 'San Diego, CA 92126']"
K1-svr9d1nO-gL6hoKqwXw,ariana-kabob-house-san-diego,Ariana Kabob House,https://s3-media2.fl.yelpcdn.com/bphoto/kd9gLGLqJHedgpv-rzA76Q/o.jpg,False,https://www.yelp.com/biz/ariana-kabob-house-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,476,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.5,"['pickup', 'delivery']",$$,+18585781468,(858) 578-1468,1057.9217975442502,32.91728,-117.1125,9910 Mira Mesa Blvd,Ste A,,San Diego,92131,US,CA,"['9910 Mira Mesa Blvd', 'Ste A', 'San Diego, CA 92131']"
BZL-XE7m-i_OoFp91UIA6Q,sichuan-city-san-diego-6,Sichuan City,https://s3-media2.fl.yelpcdn.com/bphoto/Skg3YmaSNXmUmDozg9zDfg/o.jpg,False,https://www.yelp.com/biz/sichuan-city-san-diego-6?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,134,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,[],$$,+18585788818,(858) 578-8818,598.0896270105501,32.9174312,-117.1213782,9460 Mira Mesa Blvd,Ste E8,,San Diego,92126,US,CA,"['9460 Mira Mesa Blvd', 'Ste E8', 'San Diego, CA 92126']"
Nq9oegithKsI8AaehAh8iw,szechuan-house-san-diego-2,Szechuan House,https://s3-media2.fl.yelpcdn.com/bphoto/oXAwBsSt2QtNa5ojqDmzyA/o.jpg,False,https://www.yelp.com/biz/szechuan-house-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,346,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",3.5,"['pickup', 'delivery']",$$,+18585861620,(858) 586-1620,911.6740986118874,32.91672,-117.12347,9323 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9323 Mira Mesa Blvd', 'San Diego, CA 92126']"
lz8ERRUyIgzsEgS8xmdk5w,quality-taste-hot-pot-san-diego-2,Quality Taste Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/qa8vPa4CLxcJd30_E_2U3A/o.jpg,False,https://www.yelp.com/biz/quality-taste-hot-pot-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,396,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",3.5,['delivery'],$$,+18585361886,(858) 536-1886,1011.6239502697008,32.9165726866585,-117.125524103577,9225 Mira Mesa Blvd,Ste 110,,San Diego,92126,US,CA,"['9225 Mira Mesa Blvd', 'Ste 110', 'San Diego, CA 92126']"
CNVi16cE6lj8y1GpUPD2Kw,on-the-border-mexican-grill-and-cantina-san-diego-11,On The Border Mexican Grill & Cantina,https://s3-media4.fl.yelpcdn.com/bphoto/CkLJTThgfnh2BKonXOSwQA/o.jpg,False,https://www.yelp.com/biz/on-the-border-mexican-grill-and-cantina-san-diego-11?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,497,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",$$,+18585301130,(858) 530-1130,831.7595890549619,32.9169198,-117.1199935,10789 Westview Pkwy,,,San Diego,92126,US,CA,"['10789 Westview Pkwy', 'San Diego, CA 92126']"
l8M3vNqlAKN_s8NiSVBZ2w,board-and-brew-scripps-ranch-san-diego,Board & Brew - Scripps Ranch,https://s3-media3.fl.yelpcdn.com/bphoto/AKocRhQark1XxPNvuyVv0A/o.jpg,False,https://www.yelp.com/biz/board-and-brew-scripps-ranch-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,830,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,['delivery'],$,+18586892739,(858) 689-2739,1104.713381507968,32.91559,-117.11459,9880 Hibert St,Ste E-3,,San Diego,92131,US,CA,"['9880 Hibert St', 'Ste E-3', 'San Diego, CA 92131']"
Irg_HOCEdJ0jwzj_GHIHBQ,shozen-and-manpo-san-diego,Shozen & Manpo,https://s3-media4.fl.yelpcdn.com/bphoto/xL90FOXTn895tq0KWuZcDg/o.jpg,False,https://www.yelp.com/biz/shozen-and-manpo-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,242,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"['pickup', 'delivery']",$$,+18585860099,(858) 586-0099,969.905084698483,32.917908,-117.11306,9906 Mira Mesa Blvd,,,San Diego,92131,US,CA,"['9906 Mira Mesa Blvd', 'San Diego, CA 92131']"
YQ5Cm0hxQy19YI8A2wSM5w,tofu-house-san-diego-2,Tofu House,https://s3-media2.fl.yelpcdn.com/bphoto/nCh9_4dvl2YePkSlWUPwgw/o.jpg,False,https://www.yelp.com/biz/tofu-house-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,516,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,['delivery'],$$,+18588605296,(858) 860-5296,1089.4771794272938,32.9168177097635,-117.127392543657,9089 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9089 Mira Mesa Blvd', 'San Diego, CA 92126']"
IypEjIH6IzJJatMOeJM_2g,jason-s-pizza-house-san-diego,Jason’s Pizza House,https://s3-media2.fl.yelpcdn.com/bphoto/zq98HBwnKSAo4IRjgXWSxg/o.jpg,False,https://www.yelp.com/biz/jason-s-pizza-house-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,104,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,[],,+18583689018,(858) 368-9018,883.9826967590494,32.9169171,-117.123198,9349 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9349 Mira Mesa Blvd', 'San Diego, CA 92126']"
7DyWbyCm0g1FmsE7rjglVA,mama-cinia-rice-and-noodles-san-diego,Mama Cinia Rice & Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/qklWRQEIQEPwzdPY90LsUw/o.jpg,False,https://www.yelp.com/biz/mama-cinia-rice-and-noodles-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,198,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['pickup', 'delivery']",$,+18588605125,(858) 860-5125,889.6891977216278,32.9173372,-117.1268268,9178 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9178 Mira Mesa Blvd', 'San Diego, CA 92126']"
q287BwlTsB4Q-zGQ1wS9-w,somisomi-san-diego-5,SomiSomi,https://s3-media2.fl.yelpcdn.com/bphoto/g5R5gaIwCrfYhM7Kb07t8w/o.jpg,False,https://www.yelp.com/biz/somisomi-san-diego-5?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,146,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,[],$,+18583972658,(858) 397-2658,919.4840029761126,32.91810717,-117.12651683,9168 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9168 Mira Mesa Blvd', 'San Diego, CA 92126']"
5Ph3iPzqXPH6EetOEamF-A,applebees-grill-bar-san-diego-3,Applebee's Grill + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/QbFkmD0-5rLwr9wxQz2OUw/o.jpg,False,https://www.yelp.com/biz/applebees-grill-bar-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,281,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,['delivery'],$$,+18585788280,(858) 578-8280,705.5460961756735,32.9181,-117.1209,9480 East Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9480 East Mira Mesa Blvd', 'San Diego, CA 92126']"
9g66Smol6SDv6qQxfstchg,tyga-bites-mira-mesa,Tyga Bites,https://s3-media1.fl.yelpcdn.com/bphoto/7Un6NC6PXrIZwsKesyzczQ/o.jpg,False,https://www.yelp.com/biz/tyga-bites-mira-mesa?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,3,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,['delivery'],,+18773288942,(877) 328-8942,889.4066358583257,32.9165300741585,-117.118297484656,,,,Mira Mesa,92126,US,CA,"['Mira Mesa, CA 92126']"
0ClDR37ggy7_jEfiAUO_CQ,filippis-pizza-grotto-scripps-ranch-san-diego,Filippi's Pizza Grotto Scripps Ranch,https://s3-media1.fl.yelpcdn.com/bphoto/6DhE34Dzftf4cEx1qqWV_w/o.jpg,False,https://www.yelp.com/biz/filippis-pizza-grotto-scripps-ranch-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,438,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['pickup', 'delivery']",$$,+18585860888,(858) 586-0888,1124.486748845281,32.9163477467905,-117.112711762169,9969 Mira Mesa Blvd,,,San Diego,92131,US,CA,"['9969 Mira Mesa Blvd', 'San Diego, CA 92131']"
SweLLumo7PhG5y8D1YdgYw,cali-baguette-express-san-diego-3,Cali Baguette Express,https://s3-media2.fl.yelpcdn.com/bphoto/j6MhE7qXMUyk2WX_9YQN4Q/o.jpg,False,https://www.yelp.com/biz/cali-baguette-express-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,512,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$,+18586958888,(858) 695-8888,1005.3200923721927,32.916592,-117.12543,9225 Mira Mesa Blvd,Ste 102,,San Diego,92126,US,CA,"['9225 Mira Mesa Blvd', 'Ste 102', 'San Diego, CA 92126']"
8ppQOm76k4AWTplDDyD9dw,h-mart-san-diego-san-diego,H Mart - San Diego,https://s3-media4.fl.yelpcdn.com/bphoto/5Mv_3EuE6ANEe3WEHWEOHQ/o.jpg,False,https://www.yelp.com/biz/h-mart-san-diego-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,563,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'food_court', 'title': 'Food Court'}]",3.5,['delivery'],$$,+18585770060,(858) 577-0060,667.1546518058018,32.9186806570631,-117.122160039124,9440 Mira Mesa Blvd.,,,San Diego,92126,US,CA,"['9440 Mira Mesa Blvd.', 'San Diego, CA 92126']"
nJstnPIHtduA5G_8mOoiLw,manila-sunset-grille-san-diego,Manila Sunset Grille,https://s3-media3.fl.yelpcdn.com/bphoto/qPtaEMro1QmmF0q5ndLf6g/o.jpg,False,https://www.yelp.com/biz/manila-sunset-grille-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,416,"[{'alias': 'filipino', 'title': 'Filipino'}]",3.0,['delivery'],$,+18585786200,(858) 578-6200,1065.5295023052258,32.9162022060627,-117.114088833332,9837 Mira Mesa Blvd,,,San Diego,92131,US,CA,"['9837 Mira Mesa Blvd', 'San Diego, CA 92131']"
pS3QMgUeJJAEScdtpkvYwQ,bolsa-vietnamese-restaurant-san-diego-2,Bolsa Vietnamese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/fVI083Tn2f8LyIOwaJm1jA/o.jpg,False,https://www.yelp.com/biz/bolsa-vietnamese-restaurant-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,313,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],$,+18586933663,(858) 693-3663,1045.3633768537636,32.9165886516793,-117.12623185159,9225 Mira Mesa Blvd,Ste 118,,San Diego,92126,US,CA,"['9225 Mira Mesa Blvd', 'Ste 118', 'San Diego, CA 92126']"
11Vs6AA3en-UUWnU3dVE0Q,bale-french-sandwiches-san-diego-5,Bale French Sandwiches,https://s3-media2.fl.yelpcdn.com/bphoto/nqIc_qMq69jLKCdt5uSE_g/o.jpg,False,https://www.yelp.com/biz/bale-french-sandwiches-san-diego-5?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,588,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'french', 'title': 'French'}]",4.0,['delivery'],$,+18585667711,(858) 566-7711,752.5156764456082,32.9173849,-117.1227156,9396 Mira Mesa Blvd,Ste C,,San Diego,92126,US,CA,"['9396 Mira Mesa Blvd', 'Ste C', 'San Diego, CA 92126']"
1140tm7KKLpp_x8vYYelmw,ny-giant-pizza-san-diego-10,NY Giant Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/l9X7JfW9Zas70K9jApXcew/o.jpg,False,https://www.yelp.com/biz/ny-giant-pizza-san-diego-10?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,247,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['pickup', 'delivery']",$,+18585669666,(858) 566-9666,791.7511342259749,32.917932,-117.123547,9388 Mira Mesa Blvd,Ste C,,San Diego,92126,US,CA,"['9388 Mira Mesa Blvd', 'Ste C', 'San Diego, CA 92126']"
7B-562N30cOdleyTo3ClHQ,pho-lucky-san-diego,Pho Lucky,https://s3-media4.fl.yelpcdn.com/bphoto/C_sZYyj4TaWlrW_uYj3T6Q/o.jpg,False,https://www.yelp.com/biz/pho-lucky-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,211,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,[],$,+18585783606,(858) 578-3606,739.9620539391192,32.9188420149649,-117.12435977597,9326 Mira Mesa Blvd,,Lucky Seafood,San Diego,92126,US,CA,"['9326 Mira Mesa Blvd', 'Lucky Seafood', 'San Diego, CA 92126']"
WxcUvATkrF9RKHzMdD2iew,tom-cat-bar-and-grill-san-diego,Tom Cat Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/xSUBIIJRF27oWbdwA980QA/o.jpg,False,https://www.yelp.com/biz/tom-cat-bar-and-grill-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,264,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,['delivery'],$,+18585665300,(858) 566-5300,817.6347846405245,32.917674,-117.12354,9388 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9388 Mira Mesa Blvd', 'San Diego, CA 92126']"
lZkDtieerG30fkrbcx6lew,go-go-sushi-and-ramen-san-diego,Go Go Sushi & Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/1K2Md-ZMqj2Mn3_En_0kWA/o.jpg,False,https://www.yelp.com/biz/go-go-sushi-and-ramen-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,390,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}]",3.5,"['pickup', 'delivery']",$$,+18585308600,(858) 530-8600,709.4079297165695,32.9183871,-117.1225405,9430 Mira Mesa Blvd,Ste 5C,,San Diego,92126,US,CA,"['9430 Mira Mesa Blvd', 'Ste 5C', 'San Diego, CA 92126']"
I_5aVPFnGG37gt7WbOCa3Q,tapioca-heaven-cafe-san-diego-3,Tapioca Heaven Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/H6fvMhTp9HmD1psl_hFsxA/o.jpg,False,https://www.yelp.com/biz/tapioca-heaven-cafe-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,632,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'creperies', 'title': 'Creperies'}]",3.5,"['pickup', 'delivery']",$,+18585370842,(858) 537-0842,1034.1243912921582,32.916690826416,-117.125907897949,9225 Mira Mesa Blvd,Ste 115,,San Diego,92126,US,CA,"['9225 Mira Mesa Blvd', 'Ste 115', 'San Diego, CA 92126']"
S6Wb70Tvw3xQVvQnBqKP_Q,in-n-out-burger-san-diego-2,In-N-Out Burger,https://s3-media3.fl.yelpcdn.com/bphoto/Bh2mXJ98ZcMOQyNG0lAIeg/o.jpg,False,https://www.yelp.com/biz/in-n-out-burger-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,533,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,[],$,+18007861000,(800) 786-1000,772.3632726765358,32.9176449333293,-117.121927,9410 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9410 Mira Mesa Blvd', 'San Diego, CA 92126']"
WAun2nDHzg7Nuqmsggnqpg,don-lucios-taco-shop-ii-san-diego,Don Lucio's Taco Shop II,https://s3-media3.fl.yelpcdn.com/bphoto/CapmZyT_rLci0sYvqxsq6w/o.jpg,False,https://www.yelp.com/biz/don-lucios-taco-shop-ii-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,150,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$,+18585494752,(858) 549-4752,1134.8811138647225,32.9163475036621,-117.112487792969,9969 Mira Mesa Blvd,,,San Diego,92131,US,CA,"['9969 Mira Mesa Blvd', 'San Diego, CA 92131']"
1wz3cPxomU8P-l5dLcdHqQ,lucky-seafood-san-diego,Lucky Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/Cyv0St9PwvIIUY06v0Qxbg/o.jpg,False,https://www.yelp.com/biz/lucky-seafood-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,191,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,['delivery'],$,+18585867979,(858) 586-7979,739.9620539391192,32.9188420149649,-117.12435977597,9326 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9326 Mira Mesa Blvd', 'San Diego, CA 92126']"
-c-BqOOxaE5owUuvfjWMJA,vallarta-express-san-diego,Vallarta Express,https://s3-media2.fl.yelpcdn.com/bphoto/fxbfcM-koD_iMU2023YxSA/o.jpg,False,https://www.yelp.com/biz/vallarta-express-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,655,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,['delivery'],$,+18585666761,(858) 566-6761,939.3310054205799,32.9167467,-117.1242603,9313 Mira Mesa Blvd,,,San Diego,92126,US,CA,"['9313 Mira Mesa Blvd', 'San Diego, CA 92126']"
LNGuKmGOIi98EI8GwDmkuA,panera-bread-san-diego,Panera Bread,https://s3-media2.fl.yelpcdn.com/bphoto/H63YsGn0FzXS5_qaFAI2qw/o.jpg,False,https://www.yelp.com/biz/panera-bread-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,435,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,['delivery'],$$,+18585304000,(858) 530-4000,910.9004954639703,32.916323,-117.118371,10751 Westview Pkwy,Ste C1,,San Diego,92126,US,CA,"['10751 Westview Pkwy', 'Ste C1', 'San Diego, CA 92126']"
wgYQd5KrM-c_KN0nobYAAA,rubios-coastal-grill-san-diego-12,Rubio's Coastal Grill,https://s3-media1.fl.yelpcdn.com/bphoto/4lZpT61ScL9N7Rcw4eOCyA/o.jpg,False,https://www.yelp.com/biz/rubios-coastal-grill-san-diego-12?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,181,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,['delivery'],$,+18588310634,(858) 831-0634,942.2647423419418,32.9159605,-117.12091,10732 Westview Pkwy,Ste 301,,San Diego,92126,US,CA,"['10732 Westview Pkwy', 'Ste 301', 'San Diego, CA 92126']"
61KDOooZtLKEww33wop76Q,mimis-cafe-san-diego-5,Mimi's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/XesbexPi45j1SV3eGBao4Q/o.jpg,False,https://www.yelp.com/biz/mimis-cafe-san-diego-5?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,586,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3.0,"['pickup', 'delivery']",$$,+18585666667,(858) 566-6667,854.8798448261647,32.91662,-117.12107,10788 Westview Pkwy,,,San Diego,92126,US,CA,"['10788 Westview Pkwy', 'San Diego, CA 92126']"
jBYzd5lV4Irn0NEp3B4sRg,cs-ice-cream-and-deli-san-diego,C's Ice Cream & Deli,https://s3-media4.fl.yelpcdn.com/bphoto/vDLkwEHZ7CsuMlTRNp8AyA/o.jpg,False,https://www.yelp.com/biz/cs-ice-cream-and-deli-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,197,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$,+18585780162,(858) 578-0162,1134.8811138647225,32.9163475036621,-117.112487792969,9969 Mira Mesa Blvd,,,San Diego,92131,US,CA,"['9969 Mira Mesa Blvd', 'San Diego, CA 92131']"
yhAakP0NUm6Ug04qaCtwjA,jersey-mikes-subs-san-diego-13,Jersey Mike's Subs,https://s3-media4.fl.yelpcdn.com/bphoto/dIIazLy0or3zUTvw0ADY-Q/o.jpg,False,https://www.yelp.com/biz/jersey-mikes-subs-san-diego-13?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,246,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['pickup', 'delivery']",$,+18585780588,(858) 578-0588,948.6892258532259,32.91604,-117.12202925305,10764 Westview Pkwy,Ste 101,,San Diego,92126,US,CA,"['10764 Westview Pkwy', 'Ste 101', 'San Diego, CA 92126']"
